año,mes,dia,2759,2673,2826,2819,2757,2748,2725,2718,2715,2683,2680,2670,2498,2549,2452,86545,2634,27590,2588,2632
1981,7,12,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,13,NaN,5,6,8,NaN,12,7,NaN,2,5,6,9,8,17,NaN,6,7,NaN,6,9
1981,7,14,NaN,0,0,4,NaN,0,0,NaN,0,0,0,0,0,5,NaN,0,0,NaN,0,0
1981,7,15,NaN,18,5,14,NaN,17,14,NaN,16,0,16,14,12,19,NaN,9,13,NaN,12,14
1981,7,16,NaN,28,22,12,NaN,21,22,NaN,17,25,20,22,17,17,NaN,19,17,NaN,22,18
1981,7,17,NaN,20,30,14,NaN,16,20,NaN,16.5,8,17,9,10,26,NaN,12,15,NaN,22,16
1981,7,18,NaN,4,0,3,NaN,0,6,NaN,10,2,4,0,9,2,NaN,6,6,NaN,9,6
1981,7,19,NaN,0,0,0,NaN,0,0,NaN,0,0,0,3,0,0,NaN,0,0,NaN,0,0
1981,7,20,NaN,0,0,3,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,21,NaN,0,0,0,NaN,14,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,22,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,23,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,24,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,25,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,26,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,27,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,28,NaN,4,4,0,NaN,0,9,NaN,5,0,0,2,0,15,NaN,8,15,NaN,9,7
1981,7,29,NaN,34,33,11,NaN,8,25,NaN,11,35,16,16,31,15,NaN,22,11,NaN,24,34
1981,7,30,NaN,8,3,10,NaN,22,4,NaN,5,36,8,7,5,2,NaN,8,8,NaN,9,19
1981,7,31,NaN,1,0,0,NaN,0,0,NaN,0,0,2,0,0,0,NaN,1,0,NaN,0,0
1981,8,1,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,2,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,3,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,4,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,5,NaN,33,50,20,NaN,28,44,NaN,25,35,24,23,21,29,NaN,24,24,NaN,32,25
1981,8,6,NaN,27,64,60,NaN,38,46,NaN,46,48,24,40,34,23,NaN,28,23,NaN,26,28
1981,8,7,NaN,7,3,9,NaN,0,24,NaN,8,2,6,0,4,9,NaN,10,12,NaN,16,0
1981,8,8,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,9
1981,8,9,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,10,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,11,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,12,NaN,0,0,0,NaN,0,0,NaN,0,0,0,12,0,0,NaN,0,0,NaN,0,0
1981,8,13,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,14,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,15,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,16,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,17,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,18,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,19,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,20,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,21,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,22,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,23,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,8,24,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,3,NaN,0,0,NaN,0,0
